ID,CPT/HCPC Code,Modifier,Medicare Location,Global Surgery Indicator,Multiple Surgery Indicator,Prevailing Charge Amount,Fee Schedule Amount,Site of Service Amount,PDF Name,Timestamp
284,00541,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
285,00542,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
286,00542,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
287,00542,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
288,00542,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
289,00546,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
290,00546,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
291,00546,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
292,00546,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
293,00548,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
294,00548,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
295,00548,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
296,00548,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
297,0054U,,,,,X,171.18,X,0001u-00842.pdf,2025-02-11 02:43:20
298,00550,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
299,00550,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
300,00550,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
301,00550,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
302,0055U,,,,,X,"3,723.44",X,0001u-00842.pdf,2025-02-11 02:43:20
303,00560,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
304,00560,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
305,00560,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
306,00560,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
307,00561,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
308,00561,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
309,00561,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
310,00561,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
311,00562,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
312,00562,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
313,00562,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
314,00562,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
315,00563,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
316,00563,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
317,00563,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
318,00563,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
319,00566,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
320,00566,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
321,00566,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
322,00566,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
323,00567,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
324,00567,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
325,00567,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
326,00567,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
327,00580,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
328,00580,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
329,00580,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
330,00580,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
331,0058U,,,,,X,371.14,X,0001u-00842.pdf,2025-02-11 02:43:20
332,0059U,,,,,X,371.14,X,0001u-00842.pdf,2025-02-11 02:43:20
333,00600,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
334,00600,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
335,00600,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
336,00600,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
337,00604,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
338,00604,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
339,00604,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
340,00604,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
341,0060U,,,,,X,872.31,X,0001u-00842.pdf,2025-02-11 02:43:20
342,0061U,,,,,X,28.84,X,0001u-00842.pdf,2025-02-11 02:43:20
343,00620,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
344,00620,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
345,00620,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
346,00620,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
347,00625,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
348,00625,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
349,00625,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
350,00625,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
351,00626,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
352,00626,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
353,00626,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
354,00626,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
355,0062U,,,,,X,437.52,X,0001u-00842.pdf,2025-02-11 02:43:20
356,00630,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
357,00630,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
358,00630,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
359,00630,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
360,00632,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
361,00632,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
362,00632,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
363,00632,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
364,00635,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
365,00635,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
366,00635,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
367,00635,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
368,0063U,,,,,X,861.91,X,0001u-00842.pdf,2025-02-11 02:43:20
369,00640,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
370,00640,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
371,00640,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
372,00640,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
373,0064U,,,,,X,36.00,X,0001u-00842.pdf,2025-02-11 02:43:20
374,0065U,,,,,X,20.79,X,0001u-00842.pdf,2025-02-11 02:43:20
375,00670,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
376,00670,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
377,00670,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
378,00670,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
379,0067U,,,,,X,"2,180.05",X,0001u-00842.pdf,2025-02-11 02:43:20
380,0068U,,,,,X,163.91,X,0001u-00842.pdf,2025-02-11 02:43:20
381,0069U,,,,,X,436.70,X,0001u-00842.pdf,2025-02-11 02:43:20
382,00700,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
383,00700,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
384,00700,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
385,00700,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
386,00702,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
387,00702,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
388,00702,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
389,00702,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
390,0070U,,,,,X,777.29,X,0001u-00842.pdf,2025-02-11 02:43:20
391,0071U,,,,,X,689.53,X,0001u-00842.pdf,2025-02-11 02:43:20
392,0072U,,,,,X,518.19,X,0001u-00842.pdf,2025-02-11 02:43:20
393,00730,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
394,00730,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
395,00730,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
396,00730,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
397,00731,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
398,00731,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
399,00731,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
400,00731,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
401,00732,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
402,00732,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
403,00732,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
404,00732,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
405,0073U,,,,,X,518.19,X,0001u-00842.pdf,2025-02-11 02:43:20
406,0074U,,,,,X,518.19,X,0001u-00842.pdf,2025-02-11 02:43:20
407,00750,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
408,00750,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
409,00750,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
410,00750,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
411,00752,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
412,00752,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
413,00752,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
414,00752,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
415,00754,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
416,00754,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
417,00754,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
418,00754,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
419,00756,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
420,00756,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
421,00756,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
422,00756,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
423,0075U,,,,,X,518.19,X,0001u-00842.pdf,2025-02-11 02:43:20
424,0076U,,,,,X,518.19,X,0001u-00842.pdf,2025-02-11 02:43:20
425,00770,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
426,00770,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
427,00770,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
428,00770,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
429,0077U,,,,,X,49.91,X,0001u-00842.pdf,2025-02-11 02:43:20
430,00790,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
431,00790,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
432,00790,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
433,00790,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
434,00792,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
435,00792,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
436,00792,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
437,00792,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
438,00794,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
439,00794,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
440,00794,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
441,00794,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
442,00796,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
443,00796,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
444,00796,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
445,00796,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
446,00797,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
447,00797,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
448,00797,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
449,00797,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
450,0079U,,,,,X,#,X,0001u-00842.pdf,2025-02-11 02:43:20
451,00800,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
452,00800,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
453,00800,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
454,00800,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
455,00802,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
456,00802,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
457,00802,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
458,00802,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
459,0080U,,,,,X,"4,045.22",X,0001u-00842.pdf,2025-02-11 02:43:20
460,00811,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
461,00811,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
462,00811,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
463,00811,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
464,00812,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
465,00812,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
466,00812,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
467,00812,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
468,00813,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
469,00813,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
470,00813,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
471,00813,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
472,00820,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
473,00820,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
474,00820,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
475,00820,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
476,0082U,,,,,X,283.76,X,0001u-00842.pdf,2025-02-11 02:43:20
477,00830,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
478,00830,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
479,00830,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
480,00830,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
481,00832,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
482,00832,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
483,00832,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
484,00832,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
485,00834,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
486,00834,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
487,00834,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
488,00834,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
489,00836,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
490,00836,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
491,00836,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
492,00836,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
493,0083U,,,,,X,192.32,X,0001u-00842.pdf,2025-02-11 02:43:20
494,00840,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
495,00840,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
496,00840,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
497,00840,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
498,00842,,1.0,XXX,9.0,78.16,X,X,0001u-00842.pdf,2025-02-11 02:43:20
499,00842,,2.0,XXX,9.0,77.64,X,X,0001u-00842.pdf,2025-02-11 02:43:20
500,00842,,3.0,XXX,9.0,74.73,X,X,0001u-00842.pdf,2025-02-11 02:43:20
501,00842,,4.0,XXX,9.0,69.62,X,X,0001u-00842.pdf,2025-02-11 02:43:20
502,76942,,1.0,XXX,0.0,X,276.92,X,76942-77285.pdf,2025-02-11 02:43:28
503,76942,,2.0,XXX,0.0,X,275.05,X,76942-77285.pdf,2025-02-11 02:43:28
504,76942,,3.0,XXX,0.0,X,260.87,X,76942-77285.pdf,2025-02-11 02:43:28
505,76942,,4.0,XXX,0.0,X,254.18,X,76942-77285.pdf,2025-02-11 02:43:28
506,76942,26,1.0,XXX,0.0,X,119.43,X,76942-77285.pdf,2025-02-11 02:43:28
507,76942,26,2.0,XXX,0.0,X,119.01,X,76942-77285.pdf,2025-02-11 02:43:28
508,76942,26,3.0,XXX,0.0,X,114.15,X,76942-77285.pdf,2025-02-11 02:43:28
509,76942,26,4.0,XXX,0.0,X,110.85,X,76942-77285.pdf,2025-02-11 02:43:28
510,76942,TC,1.0,XXX,0.0,X,167.08,X,76942-77285.pdf,2025-02-11 02:43:28
511,76942,TC,2.0,XXX,0.0,X,164.02,X,76942-77285.pdf,2025-02-11 02:43:28
512,76942,TC,3.0,XXX,0.0,X,151.03,X,76942-77285.pdf,2025-02-11 02:43:28
513,76942,TC,4.0,XXX,0.0,X,148.64,X,76942-77285.pdf,2025-02-11 02:43:28
514,76945,,1.0,XXX,0.0,X,317.92,X,76942-77285.pdf,2025-02-11 02:43:28
515,76945,,2.0,XXX,0.0,X,307.88,X,76942-77285.pdf,2025-02-11 02:43:28
516,76945,,3.0,XXX,0.0,X,284.74,X,76942-77285.pdf,2025-02-11 02:43:28
517,76945,,4.0,XXX,0.0,X,280.19,X,76942-77285.pdf,2025-02-11 02:43:28
518,76945,26,1.0,XXX,0.0,X,149.83,X,76942-77285.pdf,2025-02-11 02:43:28
519,76945,26,2.0,XXX,0.0,X,145.40,X,76942-77285.pdf,2025-02-11 02:43:28
520,76945,26,3.0,XXX,0.0,X,135.96,X,76942-77285.pdf,2025-02-11 02:43:28
521,76945,26,4.0,XXX,0.0,X,134.11,X,76942-77285.pdf,2025-02-11 02:43:28
522,76945,TC,1.0,XXX,0.0,X,168.08,X,76942-77285.pdf,2025-02-11 02:43:28
523,76945,TC,2.0,XXX,0.0,X,162.48,X,76942-77285.pdf,2025-02-11 02:43:28
524,76945,TC,3.0,XXX,0.0,X,148.65,X,76942-77285.pdf,2025-02-11 02:43:28
525,76945,TC,4.0,XXX,0.0,X,146.06,X,76942-77285.pdf,2025-02-11 02:43:28
526,76946,,1.0,XXX,0.0,X,228.49,X,76942-77285.pdf,2025-02-11 02:43:28
527,76946,,2.0,XXX,0.0,X,224.57,X,76942-77285.pdf,2025-02-11 02:43:28
528,76946,,3.0,XXX,0.0,X,210.06,X,76942-77285.pdf,2025-02-11 02:43:28
529,76946,,4.0,XXX,0.0,X,205.34,X,76942-77285.pdf,2025-02-11 02:43:28
530,76946,26,1.0,XXX,0.0,X,66.15,X,76942-77285.pdf,2025-02-11 02:43:28
531,76946,26,2.0,XXX,0.0,X,65.86,X,76942-77285.pdf,2025-02-11 02:43:28
532,76946,26,3.0,XXX,0.0,X,62.94,X,76942-77285.pdf,2025-02-11 02:43:28
533,76946,26,4.0,XXX,0.0,X,61.33,X,76942-77285.pdf,2025-02-11 02:43:28
534,76946,TC,1.0,XXX,0.0,X,167.08,X,76942-77285.pdf,2025-02-11 02:43:28
535,76946,TC,2.0,XXX,0.0,X,164.02,X,76942-77285.pdf,2025-02-11 02:43:28
536,76946,TC,3.0,XXX,0.0,X,151.03,X,76942-77285.pdf,2025-02-11 02:43:28
537,76946,TC,4.0,XXX,0.0,X,148.64,X,76942-77285.pdf,2025-02-11 02:43:28
538,76948,,,XXX,0.0,X,*,X,76942-77285.pdf,2025-02-11 02:43:28
539,76948,26,,,,X,*,X,76942-77285.pdf,2025-02-11 02:43:28
540,76948,TC,,,,X,*,X,76942-77285.pdf,2025-02-11 02:43:28
541,76965,,1.0,XXX,0.0,X,968.62,X,76942-77285.pdf,2025-02-11 02:43:28
542,76965,,2.0,XXX,0.0,X,923.32,X,76942-77285.pdf,2025-02-11 02:43:28
543,76965,,3.0,XXX,0.0,X,847.11,X,76942-77285.pdf,2025-02-11 02:43:28
544,76965,,4.0,XXX,0.0,X,831.60,X,76942-77285.pdf,2025-02-11 02:43:28
545,76965,26,1.0,XXX,0.0,X,376.07,X,76942-77285.pdf,2025-02-11 02:43:28
546,76965,26,2.0,XXX,0.0,X,360.18,X,76942-77285.pdf,2025-02-11 02:43:28
547,76965,26,3.0,XXX,0.0,X,335.70,X,76942-77285.pdf,2025-02-11 02:43:28
548,76965,26,4.0,XXX,0.0,X,330.29,X,76942-77285.pdf,2025-02-11 02:43:28
549,76965,TC,1.0,XXX,0.0,X,592.57,X,76942-77285.pdf,2025-02-11 02:43:28
550,76965,TC,2.0,XXX,0.0,X,563.18,X,76942-77285.pdf,2025-02-11 02:43:28
551,76965,TC,3.0,XXX,0.0,X,511.40,X,76942-77285.pdf,2025-02-11 02:43:28
552,76965,TC,4.0,XXX,0.0,X,501.32,X,76942-77285.pdf,2025-02-11 02:43:28
553,76975,,,XXX,0.0,X,*,X,76942-77285.pdf,2025-02-11 02:43:28
554,76975,26,,,,X,*,X,76942-77285.pdf,2025-02-11 02:43:28
555,76975,TC,,,,X,*,X,76942-77285.pdf,2025-02-11 02:43:28
556,76977,,1.0,XXX,0.0,X,118.92,X,76942-77285.pdf,2025-02-11 02:43:28
557,76977,,2.0,XXX,0.0,X,101.81,X,76942-77285.pdf,2025-02-11 02:43:28
558,76977,,3.0,XXX,0.0,X,101.81,X,76942-77285.pdf,2025-02-11 02:43:28
559,76977,,4.0,XXX,0.0,X,101.81,X,76942-77285.pdf,2025-02-11 02:43:28
560,76977,26,1.0,XXX,0.0,X,30.32,X,76942-77285.pdf,2025-02-11 02:43:28
561,76977,26,2.0,XXX,0.0,X,27.45,X,76942-77285.pdf,2025-02-11 02:43:28
562,76977,26,3.0,XXX,0.0,X,27.45,X,76942-77285.pdf,2025-02-11 02:43:28
563,76977,26,4.0,XXX,0.0,X,27.45,X,76942-77285.pdf,2025-02-11 02:43:28
564,76977,TC,1.0,XXX,0.0,X,88.64,X,76942-77285.pdf,2025-02-11 02:43:28
565,76977,TC,2.0,XXX,0.0,X,74.35,X,76942-77285.pdf,2025-02-11 02:43:28
566,76977,TC,3.0,XXX,0.0,X,74.35,X,76942-77285.pdf,2025-02-11 02:43:28
